contract_id,brand,model,year,fuel_type,current_value,color,usage,previous_claims,power_hp
CTR_007382,Mercedes,ClasseC,2024,Gasoline,47222.24,Unknown,Mixed,2,93
CTR_007383,Peugeot,308,2023,Gasoline,16312.42,Red,Mixed,3,103
CTR_007388,Peugeot,208,2018,Diesel,5852.6,Gray,Personal,0,135
CTR_007391,Volkswagen,Polo,2011,Electric,5934.9,Red,Personal,1,192
CTR_007393,Renault,Megane,2013,Hybrid,5691.76,Red,Personal,2,133
CTR_007399,Volkswagen,Tiguan,2019,Gasoline,7027.76,Unknown,Personal,1,135
CTR_007402,Renault,Megane,2023,Gasoline,13507.9,Blue,Professional,0,195
CTR_007403,Renault,Megane,2024,Gasoline,11241.06,Red,Professional,3,138
CTR_007404,Peugeot,208,2021,Diesel,8022.3,Unknown,Professional,0,188
CTR_007408,BMW,Serie1,2024,Hybrid,32005.6,Blue,Personal,1,135
CTR_007417,Renault,Megane,2019,Gasoline,4514.02,Black,Mixed,2,144
CTR_007418,Volkswagen,Tiguan,2020,Hybrid,5366.71,Gray,Professional,3,95
CTR_007421,Peugeot,208,2017,Electric,5633.17,Blue,Mixed,0,113
CTR_007424,Peugeot,308,2020,Hybrid,5507.54,Black,Professional,0,106
CTR_007427,Renault,Megane,2022,Gasoline,8418.145,Unknown,Professional,2,122
CTR_007429,Renault,Megane,2019,Gasoline,6280.75,Red,Professional,0,120
CTR_007433,Renault,Clio,2024,Diesel,15839.54,Unknown,Personal,1,158
CTR_007435,Peugeot,308,2011,Hybrid,4193.06,Gray,Mixed,2,183
CTR_007436,Peugeot,208,2020,Gasoline,4984.77,Red,Mixed,0,182
CTR_007441,Mercedes,ClasseA,2010,Gasoline,5376.25,Blue,Mixed,1,140
CTR_007444,Peugeot,3008,2012,Hybrid,8418.145,Gray,Mixed,2,135
CTR_007445,Peugeot,208,2022,Diesel,13175.05,Blue,Mixed,3,184
CTR_007449,Volkswagen,Tiguan,2017,Diesel,5058.0,Blue,Mixed,0,138
CTR_007451,Peugeot,308,2018,Gasoline,4244.24,Gray,Mixed,0,106
CTR_007455,Renault,Megane,2018,Hybrid,5060.87,Black,Mixed,0,93
CTR_007460,BMW,X1,2023,Electric,31754.05,Black,Professional,2,127
CTR_007464,Peugeot,208,2020,Gasoline,13468.55,Red,Professional,3,177
CTR_007469,Volkswagen,Tiguan,2023,Hybrid,17050.8,Red,Mixed,3,100
CTR_007470,Peugeot,208,2021,Electric,11109.25,Black,Professional,1,135
CTR_007478,Volkswagen,Golf,2023,Hybrid,16332.59,Black,Personal,1,193
CTR_007480,Volkswagen,Polo,2022,Gasoline,8418.145,Black,Professional,0,68
CTR_007482,Volkswagen,Polo,2023,Diesel,18833.91,Unknown,Professional,3,136
CTR_007484,Volkswagen,Golf,2011,Diesel,5771.01,Red,Mixed,0,135
CTR_007485,Peugeot,3008,2017,Diesel,5548.23,Black,Mixed,0,133
CTR_007487,Volkswagen,Tiguan,2018,Electric,4828.23,White,Professional,0,141
CTR_007489,Peugeot,3008,2022,Hybrid,10003.26,Blue,Mixed,2,110
CTR_007490,Volkswagen,Golf,2013,Electric,4136.43,Black,Professional,1,164
CTR_007491,Peugeot,208,2018,Electric,5242.96,White,Professional,0,91
CTR_007495,Volkswagen,Golf,2013,Diesel,8418.145,Blue,Mixed,3,157
CTR_007497,Renault,Megane,2021,Electric,8418.145,White,Personal,1,141
CTR_007499,Volkswagen,Polo,2018,Electric,6696.28,Blue,Personal,2,120
CTR_007503,Volkswagen,Polo,2019,Diesel,9211.38,Unknown,Professional,3,117
CTR_007504,Volkswagen,Golf,2024,Gasoline,16372.99,Black,Personal,2,93
CTR_007510,Renault,Captur,2017,Hybrid,5888.72,Gray,Mixed,3,108
CTR_007511,Volkswagen,Golf,2024,Hybrid,16823.91,White,Mixed,1,179
CTR_007512,Renault,Clio,2024,Electric,13704.35,Gray,Personal,2,136
CTR_007513,Volkswagen,Polo,2023,Gasoline,16173.2,Unknown,Professional,3,191
CTR_007515,Volkswagen,Polo,2017,Gasoline,4312.89,Black,Personal,3,103
CTR_007516,Volkswagen,Tiguan,2021,Hybrid,11116.74,Unknown,Personal,2,189
CTR_007518,Renault,Captur,2020,Electric,6831.07,Unknown,Personal,1,133
CTR_007519,Renault,Clio,2019,Hybrid,4536.88,Red,Mixed,2,101
CTR_007521,Peugeot,308,2014,Diesel,4129.31,Blue,Professional,0,107
CTR_007523,Volkswagen,Tiguan,2020,Gasoline,11291.4,White,Personal,2,197
CTR_007525,Renault,Megane,2021,Diesel,9412.42,Blue,Personal,0,135
CTR_007526,Volkswagen,Polo,2023,Diesel,14779.48,Red,Professional,3,135
CTR_007537,Peugeot,3008,2023,Hybrid,12842.78,Gray,Personal,0,109
CTR_007538,Peugeot,3008,2011,Electric,5215.42,Red,Mixed,1,90
CTR_007541,Volkswagen,Golf,2021,Diesel,10739.93,Blue,Personal,1,117
CTR_007542,Peugeot,3008,2024,Diesel,8418.145,Gray,Personal,2,175
CTR_007543,Renault,Clio,2019,Gasoline,6380.65,Black,Mixed,3,135
CTR_007545,Volkswagen,Polo,2018,Diesel,4989.03,Black,Personal,2,90
CTR_007546,BMW,Serie1,2022,Diesel,8418.145,Black,Personal,2,154
CTR_007548,Peugeot,208,2018,Gasoline,5015.37,White,Personal,2,95
CTR_007551,Renault,Megane,2022,Gasoline,9934.4,Black,Mixed,0,106
CTR_007552,Volkswagen,Polo,2018,Diesel,6181.58,Unknown,Professional,3,122
CTR_007553,Volkswagen,Golf,2023,Hybrid,18714.33,White,Personal,0,111
CTR_007555,BMW,Serie1,2021,Diesel,28229.73,Gray,Personal,1,149
CTR_007559,Renault,Megane,2017,Hybrid,4010.2,Gray,Personal,0,105
CTR_007569,Mercedes,ClasseA,2018,Electric,11665.93,Gray,Mixed,2,135
CTR_007576,Volkswagen,Golf,2020,Diesel,12449.87,Gray,Personal,3,78
CTR_007577,Peugeot,3008,2019,Diesel,6694.09,Black,Personal,3,182
CTR_007579,Volkswagen,Polo,2015,Gasoline,4688.63,Blue,Professional,3,175
CTR_007581,Renault,Captur,2021,Diesel,7727.46,Gray,Professional,3,158
CTR_007582,Peugeot,308,2023,Diesel,12821.32,Unknown,Mixed,1,126
CTR_007584,Renault,Clio,2012,Diesel,4848.54,White,Personal,3,71
CTR_007590,Renault,Megane,2020,Diesel,5170.55,Blue,Professional,2,135
CTR_007596,BMW,Serie1,2021,Gasoline,18511.95,Gray,Personal,1,182
CTR_007597,Peugeot,3008,2018,Gasoline,4774.38,Black,Professional,1,90
CTR_007600,Volkswagen,Tiguan,2022,Hybrid,17357.15,White,Mixed,1,129
CTR_007603,Volkswagen,Golf,2024,Electric,21148.98,White,Mixed,1,131
CTR_007608,Volkswagen,Polo,2010,Diesel,4869.39,Red,Personal,3,125
CTR_007609,Peugeot,3008,2013,Diesel,4620.5,White,Personal,3,165
CTR_007611,Renault,Megane,2023,Gasoline,11234.76,Unknown,Personal,2,135
CTR_007614,Renault,Megane,2021,Electric,9850.33,White,Professional,0,149
CTR_007615,Peugeot,208,2024,Electric,14572.07,White,Personal,0,188
CTR_007618,Renault,Megane,2021,Diesel,8050.47,Gray,Professional,3,117
CTR_007619,Peugeot,3008,2021,Electric,10800.85,Black,Personal,1,113
CTR_007621,Renault,Captur,2019,Electric,5582.46,Unknown,Personal,1,169
CTR_007622,Renault,Captur,2020,Diesel,7398.95,Black,Personal,2,95
CTR_007623,Peugeot,208,2022,Diesel,11619.3,Red,Professional,0,137
CTR_007627,Volkswagen,Golf,2022,Electric,13856.64,Blue,Professional,0,157
CTR_007631,Peugeot,3008,2023,Hybrid,10585.79,Gray,Professional,3,185
CTR_007633,Peugeot,3008,2013,Electric,5003.12,Blue,Personal,1,93
CTR_007634,Renault,Captur,2024,Gasoline,16209.45,Red,Personal,1,135
CTR_007635,Volkswagen,Tiguan,2022,Gasoline,16076.33,Gray,Professional,0,177
CTR_007636,Volkswagen,Tiguan,2019,Gasoline,6458.09,Gray,Mixed,0,135
CTR_007637,Volkswagen,Polo,2018,Gasoline,5328.44,Gray,Mixed,3,98
CTR_007638,Mercedes,ClasseC,2020,Hybrid,23009.7,Black,Professional,0,121
CTR_007643,Peugeot,308,2017,Diesel,5340.89,Red,Personal,2,145
CTR_007644,Renault,Clio,2016,Electric,4913.82,Red,Professional,2,190
CTR_007652,Peugeot,3008,2023,Diesel,11472.03,Blue,Professional,2,196
CTR_007654,Volkswagen,Golf,2013,Electric,4912.58,Blue,Mixed,2,148
CTR_007659,Renault,Clio,2010,Diesel,5862.0,Blue,Professional,1,173
CTR_007663,Volkswagen,Tiguan,2020,Gasoline,7714.55,Gray,Personal,0,143
CTR_007666,Volkswagen,Polo,2018,Gasoline,6429.54,Black,Personal,0,119
CTR_007667,Renault,Megane,2020,Electric,7208.48,Blue,Professional,1,135
CTR_007671,Volkswagen,Polo,2018,Electric,6177.0,Unknown,Mixed,2,137
CTR_007673,Mercedes,GLA,2010,Hybrid,5571.7,Red,Personal,2,150
CTR_007681,Renault,Clio,2024,Gasoline,15460.17,Unknown,Personal,0,110
CTR_007684,Peugeot,308,2018,Gasoline,5277.0,Blue,Mixed,1,122
CTR_007686,Peugeot,208,2024,Gasoline,17714.93,Gray,Personal,1,142
CTR_007687,Renault,Clio,2024,Gasoline,16400.04,Red,Mixed,1,135
CTR_007688,Peugeot,308,2019,Diesel,6079.35,White,Professional,0,175
CTR_007689,Renault,Megane,2014,Diesel,5389.32,Red,Personal,3,110
CTR_007692,Peugeot,3008,2018,Electric,5329.58,Black,Professional,3,95
CTR_007694,Peugeot,208,2022,Gasoline,10033.19,Unknown,Personal,1,153
CTR_007695,Volkswagen,Polo,2019,Hybrid,7248.22,Unknown,Mixed,0,167
CTR_007696,Peugeot,308,2015,Gasoline,4621.51,White,Personal,3,137
CTR_007697,Renault,Clio,2022,Diesel,9923.23,Unknown,Professional,0,146
CTR_007698,Volkswagen,Golf,2023,Gasoline,20094.71,Red,Professional,0,91
CTR_007705,Peugeot,208,2019,Gasoline,6617.0,Black,Mixed,3,97
CTR_007710,Volkswagen,Polo,2018,Hybrid,8418.145,Red,Professional,0,135
CTR_007712,Volkswagen,Polo,2019,Electric,9321.68,Black,Mixed,1,129
CTR_007717,Renault,Clio,2022,Gasoline,10701.04,Red,Personal,1,127
CTR_007720,Peugeot,308,2017,Hybrid,5670.86,Black,Personal,2,107
CTR_007723,Renault,Megane,2023,Electric,13282.63,Unknown,Professional,2,88
CTR_007725,Peugeot,308,2019,Gasoline,5915.5,Gray,Professional,3,106
CTR_007727,Volkswagen,Tiguan,2018,Electric,4914.23,Unknown,Personal,0,111
CTR_007728,BMW,Serie3,2022,Electric,25858.09,Unknown,Mixed,3,162
CTR_007730,Renault,Clio,2021,Diesel,7908.38,White,Mixed,0,112
CTR_007732,Renault,Clio,2019,Gasoline,5123.25,Gray,Professional,3,95
CTR_007733,Volkswagen,Golf,2010,Diesel,4567.0,Unknown,Professional,2,135
CTR_007735,BMW,Serie3,2019,Hybrid,15461.79,Blue,Mixed,0,143
CTR_007736,Peugeot,3008,2013,Diesel,5015.58,Gray,Professional,3,135
CTR_007738,Renault,Megane,2015,Diesel,5586.29,White,Professional,2,119
CTR_007740,Peugeot,308,2017,Electric,5754.81,White,Mixed,3,142
CTR_007742,Peugeot,208,2017,Electric,5223.34,Blue,Mixed,0,135
CTR_007743,Renault,Clio,2024,Gasoline,14828.38,Red,Professional,2,102
CTR_007751,Renault,Captur,2022,Electric,12158.42,Red,Professional,1,135
CTR_007755,Peugeot,308,2019,Gasoline,6778.29,Red,Personal,0,100
CTR_007756,Peugeot,3008,2020,Hybrid,8913.64,Blue,Professional,2,191
CTR_007759,Volkswagen,Golf,2021,Diesel,11598.96,Black,Mixed,3,169
CTR_007760,Volkswagen,Polo,2024,Diesel,20526.07,White,Professional,0,135
CTR_007764,Renault,Megane,2020,Diesel,9413.2,White,Professional,2,175
CTR_007766,Renault,Clio,2019,Gasoline,6044.32,Unknown,Mixed,0,135
CTR_007772,Mercedes,ClasseC,2023,Electric,36423.43,Red,Mixed,0,134
CTR_007773,Peugeot,308,2012,Hybrid,5623.2,Black,Professional,1,136
CTR_007775,Volkswagen,Golf,2020,Diesel,10978.69,White,Professional,1,159
CTR_007779,Peugeot,308,2020,Hybrid,7411.26,Black,Professional,0,127
CTR_007781,Peugeot,308,2022,Diesel,9995.41,Blue,Professional,2,169
CTR_007783,Renault,Captur,2011,Hybrid,5612.0,White,Personal,1,78
CTR_007786,Volkswagen,Tiguan,2022,Hybrid,14496.97,Gray,Professional,2,135
CTR_007787,Renault,Clio,2024,Hybrid,16738.04,Unknown,Professional,3,88
CTR_007788,Mercedes,GLA,2023,Gasoline,34932.51,Gray,Mixed,3,135
CTR_007791,Renault,Captur,2024,Diesel,13944.08,Red,Mixed,2,111
CTR_007793,Volkswagen,Golf,2021,Gasoline,13710.43,Unknown,Personal,3,171
CTR_007797,Volkswagen,Tiguan,2021,Diesel,13653.69,Black,Personal,0,103
CTR_007801,Mercedes,ClasseC,2023,Diesel,30701.0,White,Mixed,0,150
CTR_007803,Renault,Captur,2010,Gasoline,4544.62,Red,Professional,1,120
CTR_007805,BMW,Serie3,2020,Diesel,16245.44,White,Professional,3,126
CTR_007812,Volkswagen,Polo,2021,Electric,10513.43,Blue,Personal,2,160
CTR_007813,Volkswagen,Tiguan,2018,Gasoline,4530.2,Unknown,Mixed,1,175
CTR_007817,Renault,Captur,2021,Electric,8418.145,Gray,Personal,1,167
CTR_007818,Peugeot,308,2019,Gasoline,5996.62,Blue,Mixed,0,177
CTR_007822,Renault,Megane,2022,Gasoline,12319.4,Black,Personal,0,109
CTR_007824,Peugeot,3008,2021,Gasoline,9718.46,Gray,Professional,3,136
CTR_007827,Renault,Clio,2023,Diesel,13736.87,Black,Personal,3,193
CTR_007828,Peugeot,208,2022,Gasoline,9590.38,Red,Mixed,1,135
CTR_007830,Peugeot,308,2023,Gasoline,8418.145,Black,Professional,2,190
CTR_007834,Peugeot,208,2016,Hybrid,5842.33,White,Mixed,2,129
CTR_007837,Peugeot,3008,2020,Diesel,10088.98,Red,Mixed,2,135
CTR_007842,Mercedes,ClasseC,2018,Hybrid,12257.1,Gray,Professional,1,145
CTR_007844,Peugeot,3008,2016,Diesel,5975.59,Unknown,Professional,0,135
CTR_007850,BMW,X1,2014,Gasoline,4756.37,Black,Personal,2,79
CTR_007854,Volkswagen,Polo,2021,Electric,11429.36,Gray,Professional,1,90
CTR_007856,Renault,Captur,2020,Hybrid,13219.87,Red,Professional,3,130
CTR_007860,Peugeot,208,2017,Hybrid,4026.66,Gray,Professional,1,128
CTR_007862,Renault,Megane,2018,Hybrid,5136.62,White,Professional,1,174
CTR_007863,Renault,Captur,2020,Hybrid,5194.96,White,Professional,2,93
CTR_007864,Volkswagen,Golf,2017,Hybrid,5169.0,Black,Mixed,0,148
CTR_007865,Volkswagen,Polo,2015,Hybrid,4331.84,Unknown,Mixed,1,74
CTR_007867,Volkswagen,Tiguan,2021,Diesel,10632.58,Gray,Personal,1,149
CTR_007872,Peugeot,208,2014,Hybrid,5815.0,White,Personal,2,135
CTR_007873,Renault,Megane,2018,Hybrid,5083.2,Unknown,Mixed,1,104
CTR_007874,BMW,Serie3,2023,Gasoline,28620.4,Red,Professional,1,144
CTR_007875,Peugeot,208,2020,Electric,8647.85,Unknown,Personal,2,162
CTR_007876,Renault,Captur,2013,Electric,5843.31,Blue,Mixed,0,194
CTR_007877,Renault,Clio,2016,Electric,4808.0,Unknown,Mixed,3,154
CTR_007878,Volkswagen,Tiguan,2018,Gasoline,4700.2,White,Personal,3,106
CTR_007880,Renault,Clio,2019,Hybrid,6031.46,Red,Mixed,2,135
CTR_007882,Mercedes,ClasseA,2024,Diesel,46520.44,Black,Mixed,1,119
CTR_007884,Renault,Megane,2018,Diesel,5960.81,Red,Professional,2,141
CTR_007887,Volkswagen,Polo,2015,Gasoline,5627.08,Red,Personal,0,109
CTR_007890,BMW,Serie3,2013,Diesel,4536.43,Red,Professional,3,161
CTR_007891,BMW,X1,2018,Electric,9244.0,Unknown,Professional,2,134
CTR_007892,Renault,Captur,2010,Electric,8418.145,Unknown,Professional,0,187
CTR_007903,Volkswagen,Tiguan,2023,Diesel,19097.73,Red,Mixed,0,141
CTR_007907,Renault,Clio,2024,Gasoline,12147.82,Red,Mixed,3,142
CTR_007908,Volkswagen,Tiguan,2018,Diesel,5447.6,Black,Mixed,2,94
CTR_007910,Volkswagen,Golf,2019,Electric,8101.62,Unknown,Personal,2,116
CTR_007916,Peugeot,208,2014,Gasoline,8418.145,Unknown,Professional,2,126
CTR_007919,Mercedes,ClasseA,2018,Electric,10593.7,Black,Mixed,1,160
CTR_007929,Renault,Megane,2021,Electric,8206.72,Gray,Personal,2,175
CTR_007930,Volkswagen,Tiguan,2010,Electric,5265.53,Black,Mixed,1,136
CTR_007933,Peugeot,308,2021,Diesel,10471.0,White,Professional,1,194
CTR_007938,Renault,Clio,2024,Hybrid,14641.96,Red,Mixed,0,73
CTR_007939,Volkswagen,Polo,2019,Gasoline,9490.41,Blue,Personal,3,163
CTR_007940,Peugeot,3008,2023,Gasoline,13799.97,Red,Professional,1,135
CTR_007941,Volkswagen,Tiguan,2019,Diesel,7121.09,Black,Professional,2,119
CTR_007945,Renault,Captur,2012,Hybrid,4982.11,Gray,Mixed,3,154
CTR_007947,Peugeot,208,2020,Diesel,8418.145,Gray,Professional,0,177
CTR_007948,Volkswagen,Tiguan,2023,Electric,16373.64,Blue,Professional,2,186
CTR_007956,Peugeot,208,2018,Diesel,5474.06,Gray,Personal,0,179
CTR_007959,Volkswagen,Golf,2022,Gasoline,16933.97,Unknown,Professional,2,106
CTR_007961,Peugeot,208,2021,Electric,11266.43,Red,Personal,1,110
CTR_007963,Volkswagen,Tiguan,2023,Gasoline,16904.27,Gray,Mixed,3,135
CTR_007964,Peugeot,308,2023,Electric,11929.76,Gray,Personal,0,175
CTR_007965,Renault,Captur,2019,Diesel,5617.8,Gray,Mixed,0,152
CTR_007969,Peugeot,308,2023,Diesel,15806.65,Unknown,Mixed,2,78
CTR_007972,Renault,Megane,2018,Diesel,5804.26,Gray,Personal,0,145
CTR_007973,Volkswagen,Golf,2022,Diesel,13886.45,Blue,Personal,0,91
CTR_007974,Volkswagen,Tiguan,2010,Gasoline,4393.43,Black,Professional,3,115
CTR_007976,Peugeot,3008,2020,Gasoline,7728.11,Blue,Personal,1,142
CTR_007984,Peugeot,308,2021,Gasoline,9148.23,Red,Professional,0,135
CTR_007987,BMW,X1,2018,Electric,10811.48,Gray,Personal,1,140
CTR_007989,Renault,Clio,2024,Diesel,11405.03,Unknown,Personal,0,123
CTR_007992,Volkswagen,Tiguan,2023,Electric,15662.07,Unknown,Professional,1,106
CTR_007997,Renault,Clio,2020,Gasoline,5877.06,Red,Mixed,0,98
CTR_007999,Renault,Captur,2020,Electric,4453.0,Blue,Personal,0,99
CTR_008000,Renault,Captur,2012,Gasoline,4104.62,Red,Mixed,3,121
CTR_008001,Peugeot,208,2022,Hybrid,12191.4,Blue,Personal,0,182
CTR_008006,Volkswagen,Golf,2023,Gasoline,18094.0,Blue,Mixed,1,135
CTR_008009,Renault,Megane,2024,Diesel,12397.92,Unknown,Personal,1,135
CTR_008022,Volkswagen,Polo,2020,Gasoline,19404.68,Red,Professional,1,156
CTR_008028,Renault,Megane,2010,Gasoline,4582.39,Red,Personal,1,129
CTR_008029,Peugeot,3008,2020,Hybrid,8730.42,Blue,Personal,1,135
CTR_008035,Peugeot,3008,2024,Gasoline,12903.02,Unknown,Mixed,1,106
CTR_008036,Volkswagen,Polo,2014,Hybrid,4243.4,Red,Mixed,2,94
CTR_008037,Volkswagen,Tiguan,2022,Electric,15248.95,White,Personal,1,185
CTR_008038,Volkswagen,Golf,2013,Hybrid,5729.9,Black,Personal,0,135
CTR_008039,Renault,Captur,2023,Hybrid,10960.42,Blue,Mixed,0,151
CTR_008042,Peugeot,308,2021,Electric,8088.0,White,Professional,0,74
CTR_008043,Volkswagen,Tiguan,2015,Gasoline,4983.38,Blue,Professional,1,197
CTR_008044,Renault,Megane,2019,Electric,6120.03,Gray,Professional,3,115
CTR_008049,Renault,Captur,2020,Hybrid,7624.55,White,Personal,0,113
CTR_008050,Volkswagen,Tiguan,2021,Gasoline,12381.01,White,Professional,0,135
CTR_008055,Renault,Megane,2020,Hybrid,4080.8,Gray,Personal,0,164
CTR_008058,Peugeot,3008,2010,Diesel,4601.19,Black,Professional,1,81
CTR_008060,Peugeot,208,2020,Gasoline,9108.06,Red,Mixed,0,155
CTR_008062,Renault,Clio,2020,Hybrid,6472.98,Blue,Mixed,0,135
CTR_008066,Volkswagen,Golf,2024,Hybrid,20911.64,White,Personal,1,127
CTR_008067,BMW,Serie1,2020,Gasoline,21166.18,Gray,Personal,3,154
CTR_008069,Renault,Clio,2010,Electric,8418.145,Gray,Personal,0,124
CTR_008072,Volkswagen,Polo,2024,Electric,19570.23,White,Personal,3,99
CTR_008074,Peugeot,208,2018,Electric,4282.13,Black,Mixed,0,135
CTR_008076,Renault,Captur,2019,Diesel,8418.145,Unknown,Mixed,2,130
CTR_008077,BMW,X1,2013,Hybrid,4353.34,Blue,Personal,3,154
CTR_008080,Mercedes,GLA,2018,Diesel,11116.93,White,Personal,1,109
CTR_008086,Peugeot,308,2020,Diesel,11464.62,Red,Professional,0,189
CTR_008088,Renault,Captur,2018,Diesel,4696.77,Blue,Personal,1,106
CTR_008090,Renault,Clio,2010,Electric,5768.02,Blue,Personal,1,135
CTR_008092,Renault,Megane,2023,Electric,13026.28,Unknown,Professional,2,96
CTR_008099,Peugeot,308,2022,Electric,9164.89,Gray,Professional,2,148
CTR_008104,BMW,Serie1,2018,Gasoline,11629.71,Gray,Professional,0,136
CTR_008110,BMW,X1,2023,Gasoline,34297.74,Gray,Professional,1,170
CTR_008111,Volkswagen,Golf,2020,Gasoline,8418.145,Blue,Professional,3,177
CTR_008115,Renault,Megane,2016,Electric,5525.73,Blue,Professional,1,109
CTR_008116,Renault,Clio,2024,Electric,15483.18,Black,Mixed,0,138
CTR_008117,Peugeot,208,2024,Electric,16196.27,White,Mixed,0,129
CTR_008119,Renault,Clio,2015,Hybrid,4846.49,White,Personal,0,133
CTR_008122,Volkswagen,Golf,2024,Hybrid,18519.0,Unknown,Mixed,2,139
CTR_008125,Peugeot,3008,2024,Diesel,15151.12,Red,Professional,1,130
CTR_008130,Volkswagen,Golf,2014,Hybrid,4356.48,Gray,Personal,0,138
CTR_008132,Peugeot,308,2023,Gasoline,14374.44,Unknown,Personal,3,149
CTR_008134,BMW,Serie3,2010,Diesel,5994.64,Blue,Mixed,1,133
CTR_008136,Peugeot,308,2024,Diesel,15605.61,Unknown,Professional,0,152
CTR_008144,Renault,Megane,2021,Diesel,10237.54,Unknown,Professional,0,112
CTR_008147,Volkswagen,Golf,2018,Electric,4866.02,Red,Professional,3,135
CTR_008149,BMW,Serie1,2022,Hybrid,30058.75,White,Mixed,1,143
CTR_008154,Peugeot,3008,2021,Gasoline,11164.54,Unknown,Mixed,2,188
CTR_008161,Peugeot,308,2023,Hybrid,14989.22,White,Personal,3,118
CTR_008167,Volkswagen,Golf,2022,Gasoline,15973.74,White,Personal,0,110
CTR_008170,BMW,Serie1,2023,Diesel,36053.0,White,Professional,1,120
CTR_008175,Peugeot,208,2013,Gasoline,5922.93,Unknown,Mixed,3,124
CTR_008177,Renault,Clio,2022,Electric,11982.19,Gray,Professional,1,115
CTR_008180,Volkswagen,Polo,2020,Electric,10596.0,Black,Personal,2,196
CTR_008188,Renault,Captur,2018,Hybrid,5670.6,Gray,Personal,3,159
CTR_008192,Volkswagen,Polo,2017,Diesel,4743.88,Gray,Personal,2,146
CTR_008196,Volkswagen,Tiguan,2020,Hybrid,9761.82,Blue,Mixed,0,135
CTR_008198,Peugeot,208,2021,Hybrid,9015.96,Gray,Mixed,1,104
CTR_008203,Renault,Clio,2022,Hybrid,9359.87,Black,Mixed,3,135
CTR_008205,Peugeot,308,2024,Gasoline,17311.44,Black,Professional,2,122
CTR_008206,Peugeot,208,2023,Diesel,14052.6,Red,Personal,1,194
CTR_008210,Volkswagen,Tiguan,2020,Diesel,20131.86,White,Professional,3,146
CTR_008213,Renault,Clio,2019,Electric,6035.7,Gray,Mixed,0,185
CTR_008214,Volkswagen,Tiguan,2016,Gasoline,5559.87,Red,Mixed,0,116
CTR_008216,Volkswagen,Tiguan,2010,Hybrid,5377.66,Gray,Mixed,2,135
CTR_008217,Peugeot,3008,2018,Hybrid,5394.09,Black,Professional,0,196
CTR_008222,Peugeot,3008,2023,Gasoline,12358.1,Blue,Professional,2,144
CTR_008223,Peugeot,3008,2010,Electric,5931.77,Red,Personal,0,187
CTR_008226,Volkswagen,Polo,2020,Hybrid,10977.37,Gray,Mixed,3,148
CTR_008231,Mercedes,GLA,2018,Diesel,11590.37,Gray,Mixed,2,167
CTR_008234,Renault,Megane,2020,Electric,8291.1,Gray,Personal,1,155
CTR_008236,Renault,Megane,2021,Electric,8676.71,Black,Mixed,0,159
CTR_008237,Peugeot,308,2018,Gasoline,4192.5,Unknown,Personal,1,135
CTR_008244,Peugeot,3008,2018,Hybrid,4480.21,Red,Mixed,3,138
CTR_008249,Mercedes,GLA,2020,Gasoline,23363.32,Unknown,Personal,0,176
CTR_008250,Volkswagen,Tiguan,2024,Gasoline,21854.52,White,Mixed,1,177
CTR_008251,Volkswagen,Polo,2010,Electric,4234.38,Black,Professional,1,164
CTR_008252,Renault,Megane,2018,Hybrid,4139.31,Gray,Personal,3,116
CTR_008253,Renault,Captur,2016,Electric,5243.81,Black,Professional,0,79
CTR_008256,Renault,Captur,2018,Diesel,5877.3,Unknown,Professional,2,91
CTR_008258,Peugeot,308,2022,Gasoline,9917.64,Red,Mixed,3,135
CTR_008261,Renault,Megane,2012,Electric,5098.04,Blue,Personal,1,146
CTR_008262,Renault,Clio,2023,Gasoline,13857.38,White,Mixed,3,140
CTR_008265,Volkswagen,Tiguan,2022,Hybrid,15374.45,Black,Personal,0,135
CTR_008274,BMW,Serie3,2019,Electric,13166.31,Blue,Personal,2,105
CTR_008275,BMW,X1,2018,Diesel,10939.05,White,Mixed,3,79
CTR_008282,Volkswagen,Tiguan,2018,Hybrid,6207.55,Unknown,Mixed,0,98
CTR_008283,Volkswagen,Golf,2016,Hybrid,5660.97,White,Professional,3,120
CTR_008284,Volkswagen,Golf,2018,Gasoline,6597.03,Red,Professional,3,115
CTR_008288,Peugeot,208,2020,Gasoline,6709.97,Gray,Mixed,0,145
